"id","barcode","description","final_price","item_price","needs_fetch_review","partner_item_id","prevent_target_gap_points","quantity_purchased","user_flagged_barcode","user_flagged_new_item","user_flagged_price","user_flagged_quantity","needs_fetch_review_reason","points_not_awarded_reason","points_payer_id","rewards_group","rewards_product_partner_id","user_flagged_description","original_meta_brite_barcode","original_meta_brite_description","brand_code","competitor_rewards_group","discounted_item_price","original_receipt_item_text","item_number","original_meta_brite_quantity_purchased","points_earned","target_price","competitive_product","original_final_price","original_meta_brite_item_price","deleted","price_after_coupon","metabrite_campaign_id"
"5ff371030a7214ada10005a5","087684001127","CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct","1","1",NA,"9",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","CAPRI SUN ROARIN' WATERS BEVERAGE DRINK","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0","800",NA,NA,NA,NA,NA,NA
"5ff371030a7214ada10005a5","087684001127","CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct","1","1",NA,"10",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","CAPRI SUN ROARIN' WATERS BEVERAGE DRINK","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0","800",NA,NA,NA,NA,NA,NA
"5ff36dcc0a720f05230005b1","071040063102",NA,"0.99","0.99",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,"SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"6",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"7",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"8",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36c750a7214ada100058f","029000079236","PLANTERSe Cashew Halves & Pieces - 46 oz.","9.99","9.99",NA,"9",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","PLANTERS CASHEWS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36d860a720f05230005a7","041129002292","CLASSICO Traditional Basil Pesto 14OZ 12pack","1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","CLASSICO PESTO","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0","800",NA,NA,NA,NA,NA,NA
"5ff36d9f0a720f05230005ab","043000946060","K9 Crystal Chandelier with 4 Lights in Globe Shape","1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","KOOL-AID BURSTS DRINK","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0","800",NA,NA,NA,NA,NA,NA
"5ff36adb0a720f0523000590","044700009888","OSCAR MAYER Cotto Salami, 12 oz","9.99","9.99",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36adb0a720f0523000590","044700009888","OSCAR MAYER Cotto Salami, 12 oz","9.99","9.99",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36adb0a720f0523000590","044700009888","OSCAR MAYER Cotto Salami, 12 oz","9.99","9.99",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36adb0a720f0523000590","044700009888","OSCAR MAYER Cotto Salami, 12 oz","9.99","9.99",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36adb0a720f0523000590","044700009888","OSCAR MAYER Cotto Salami, 12 oz","9.99","9.99",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36da00a7214ada100059b","021000012961",NA,"1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,"SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"6",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"7",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"8",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36dc40a7214ada100059f","021000678358","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","9.99","9.99",NA,"9",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"6",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"7",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"8",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff3710b0a7214ada10005a7","044700033302","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","9.99","9.99",NA,"9",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50.0","800",NA,NA,NA,NA,NA,NA
"5ff36d780a7214ada1000593","021000059232",NA,"10","10",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,"SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER","5e7cf838f221c312e698a628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
"5ff371410a7214ada10005ba","043000004944","MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ","1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0","800",NA,NA,NA,NA,NA,NA
"5ff36c8b0a720f05230005a1","759283400082","KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081","1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"5e825d64f221c312e698a62a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c550a7214ada1000588","025800000135","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","5","5",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c550a7214ada1000588","025800000135","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","5","5",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c550a7214ada1000588","025800000135","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","5","5",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c550a7214ada1000588","025800000135","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","5","5",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c550a7214ada1000588","025800000135","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","5","5",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"6",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"7",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"8",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36acb0a720f052300058d","043000043486","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","9.99","9.99",NA,"9",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff371450a7214ada10005bd","029000024748","NATURE TREE Walnuts 8oz","9.99","9.99",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff371450a7214ada10005bd","029000024748","NATURE TREE Walnuts 8oz","9.99","9.99",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff371450a7214ada10005bd","029000024748","NATURE TREE Walnuts 8oz","9.99","9.99",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff371450a7214ada10005bd","029000024748","NATURE TREE Walnuts 8oz","9.99","9.99",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff371450a7214ada10005bd","029000024748","NATURE TREE Walnuts 8oz","9.99","9.99",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36d9d0a720f05230005aa","044700002810","OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281","5","5",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER HOT DOG - BEEF FRANKS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36d9d0a720f05230005aa","044700002810","OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281","5","5",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER HOT DOG - BEEF FRANKS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36d9d0a720f05230005aa","044700002810","OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281","5","5",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER HOT DOG - BEEF FRANKS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36d9d0a720f05230005aa","044700002810","OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281","5","5",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER HOT DOG - BEEF FRANKS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36d9d0a720f05230005aa","044700002810","OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281","5","5",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","OSCAR MAYER HOT DOG - BEEF FRANKS","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36c590a7214ada1000589","043000079904","GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ","5","5",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","GEVALIA KAFFE COLD BREW COFFEE BEVERAGE","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36c590a7214ada1000589","043000079904","GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ","5","5",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","GEVALIA KAFFE COLD BREW COFFEE BEVERAGE","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36c590a7214ada1000589","043000079904","GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ","5","5",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","GEVALIA KAFFE COLD BREW COFFEE BEVERAGE","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36c590a7214ada1000589","043000079904","GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ","5","5",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","GEVALIA KAFFE COLD BREW COFFEE BEVERAGE","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff36c590a7214ada1000589","043000079904","GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ","5","5",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6","GEVALIA KAFFE COLD BREW COFFEE BEVERAGE","559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","800",NA,NA,NA,NA,NA,NA
"5ff29be20a7214ada1000571","044000000745","-Cheddar","1.00","1.00",NA,"1030",NA,1,NA,NA,NA,NA,NA,NA,NA,"SARGENTO RICOTTA CHEESE","5e7cf838f221c312e698a628",NA,NA,NA,"KRAFT EASY CHEESE","SARGENTO RICOTTA CHEESE","1.00",NA,"044000000745",NA,NA,NA,TRUE,NA,NA,NA,NA,NA
"5ff3416f0a7214ada1000576",NA,"flipbelt level terrain waist pouch, neon yellow, large/32-35","28.57","28.57",NA,"0",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.57","flipbelt level terrain waist pouch, neon yellow, large/32-35",NA,NA,NA,NA,NA,NA,NA,NA,"28.57",NA
"5ff36c6d0a720f0523000597","046704085905","T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590","4.55","4.55",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c6d0a720f0523000597","046704085905","T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590","4.55","4.55",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c6d0a720f0523000597","046704085905","T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590","4.55","4.55",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ff36c6d0a720f0523000597","046704085905","T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590","4.55","4.55",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
